country,market_segment_id,distribution_channel_id,deposit_type,agent,days_in_waiting_list,customer_type,Booking_id
PRT,4,3,No Deposit,330,0,Transient-Party,c7fde1f4
GBR,3,3,No Deposit,241,0,Transient,2877ecfc
PRT,4,3,No Deposit,330,0,Transient-Party,9c324399
PRT,1,1,No Deposit,0,0,Transient,9000ff09
PRT,3,3,No Deposit,240,0,Transient,edb9907f
PRT,3,3,No Deposit,240,0,Transient,f1ce611a
PRT,3,3,No Deposit,240,0,Transient,dfb6e19f
PRT,3,3,No Deposit,240,0,Transient,d5f2d1f5
PRT,1,1,No Deposit,0,0,Transient,455a42e7
GBR,3,3,No Deposit,241,0,Transient,430ed788
KOR,3,3,No Deposit,240,0,Transient,49784656
PRT,2,2,No Deposit,0,0,Transient,0c73dd5f
GBR,4,3,No Deposit,8,0,Transient,17f1687b
KOR,3,3,No Deposit,240,0,Transient,a5413a3a
PRT,2,2,No Deposit,0,0,Transient,45b081e0
PRT,3,3,No Deposit,240,0,Transient,274bd6c8
PRT,2,2,No Deposit,126,0,Transient,78f3f481
PRT,3,3,No Deposit,240,0,Transient,abcb2fa7
PRT,3,3,No Deposit,240,0,Transient,fd5ba7fa
PRT,3,3,No Deposit,240,0,Transient,006d8bd5
PRT,3,3,No Deposit,240,0,Transient,8459fd29
PRT,1,1,No Deposit,0,0,Transient,ab04f399
PRT,4,3,No Deposit,171,0,Transient,1b3977cd
PRT,3,3,No Deposit,242,0,Transient,844c51af
PRT,3,3,No Deposit,240,0,Transient,97b49339
PRT,3,3,No Deposit,240,0,Transient,fce16a15
PRT,2,2,No Deposit,0,0,Transient-Party,51d29275
PRT,2,2,No Deposit,0,0,Transient-Party,b0ac5392
PRT,2,2,No Deposit,0,0,Transient,bd0b4184
PRT,1,1,No Deposit,250,0,Transient,8d2930ed
PRT,2,2,No Deposit,94,0,Transient,79b9d385
PRT,3,3,No Deposit,240,0,Transient,77c6e4e4
GBR,3,3,No Deposit,240,0,Transient,f4cb073a
PRT,3,3,No Deposit,240,0,Transient,641ab8fc
PRT,4,3,No Deposit,171,0,Transient,cbc359a5
PRT,3,3,No Deposit,240,0,Transient,2058d19a
GBR,1,1,No Deposit,250,0,Transient,19c0c7cb
PRT,1,1,No Deposit,250,0,Transient,9db0c5e4
GBR,4,3,No Deposit,36,0,Transient,1c793aef
PRT,4,3,No Deposit,6,0,Transient,3be4555a
PRT,1,1,No Deposit,0,0,Transient-Party,5653478d
PRT,1,1,No Deposit,0,0,Transient-Party,620fb7eb
PRT,3,3,No Deposit,240,0,Transient,c51bed00
PRT,3,3,No Deposit,240,0,Transient,bcd3b9b4
PRT,3,3,No Deposit,240,0,Transient,08f1a64f
PRT,3,3,No Deposit,240,0,Transient,d3c4dad9
PRT,3,3,No Deposit,240,0,Transient,0bc0ca7f
PRT,3,3,No Deposit,240,0,Transient,83071b5d
PRT,3,3,No Deposit,240,0,Transient,d2158125
PRT,4,3,No Deposit,177,0,Transient,63f01345
PRT,3,3,No Deposit,240,0,Transient,bbfd793f
ESP,4,3,No Deposit,6,0,Transient-Party,128b7363
ESP,4,3,No Deposit,6,0,Transient-Party,878e030a
PRT,3,3,No Deposit,240,0,Transient,234be32c
PRT,3,3,No Deposit,240,0,Transient,403800ca
GBR,4,3,No Deposit,314,0,Transient,2aab7818
PRT,3,3,No Deposit,240,0,Transient,9a6943fb
PRT,6,1,No Deposit,0,0,Transient-Party,22a49996
PRT,6,1,No Deposit,0,0,Transient-Party,aaea9eba
PRT,6,1,No Deposit,0,0,Transient-Party,6627584e
PRT,6,1,No Deposit,0,0,Transient-Party,d42f6eef
PRT,6,1,No Deposit,0,0,Transient-Party,f198b972
PRT,6,1,No Deposit,0,0,Transient-Party,d36206d4
PRT,3,3,No Deposit,242,0,Transient,b27ab7d2
PRT,6,1,No Deposit,0,0,Transient-Party,0e488019
PRT,6,1,No Deposit,0,0,Transient-Party,2370595c
PRT,6,1,No Deposit,0,0,Transient-Party,2f130f3d
PRT,6,1,No Deposit,0,0,Transient-Party,f5989bcc
PRT,3,3,No Deposit,240,0,Transient,77883a41
PRT,6,1,No Deposit,0,0,Transient-Party,ffc1d605
PRT,6,1,No Deposit,0,0,Transient-Party,ba481a0d
PRT,6,1,No Deposit,0,0,Transient-Party,7e44ac46
PRT,6,1,No Deposit,0,0,Transient-Party,d182e2c4
PRT,6,1,No Deposit,0,0,Transient-Party,1d29bbbe
PRT,6,1,No Deposit,0,0,Transient-Party,22560979
PRT,6,1,No Deposit,0,0,Transient-Party,a799f2c5
PRT,6,1,No Deposit,0,0,Transient-Party,7c5bd5d7
PRT,6,1,No Deposit,0,0,Transient-Party,85545849
PRT,6,1,No Deposit,0,0,Transient-Party,43af4056
PRT,6,1,No Deposit,0,0,Transient-Party,c0c1a869
PRT,6,1,No Deposit,0,0,Transient-Party,fdbc1dcc
PRT,6,1,No Deposit,0,0,Transient-Party,e2384b04
PRT,3,3,No Deposit,240,0,Transient,e4be055b
IRL,4,3,No Deposit,115,0,Transient,4de42453
IRL,4,3,No Deposit,115,0,Transient,efda440e
PRT,3,3,No Deposit,240,0,Transient,973af5ae
DNK,3,3,No Deposit,241,0,Transient,ce12179c
PRT,3,3,No Deposit,240,0,Transient,b99e7c94
PRT,4,3,No Deposit,6,0,Transient,1a17d3d1
PRT,1,1,No Deposit,250,0,Transient,288eb36d
PRT,3,3,No Deposit,240,0,Transient,45a65e86
CHN,3,3,No Deposit,240,0,Transient,471e81be
CHN,3,3,No Deposit,240,0,Transient,ab1c0cb4
PRT,6,3,No Deposit,332,0,Transient-Party,8d20a371
PRT,6,3,No Deposit,332,0,Transient-Party,82dde0c4
PRT,6,3,No Deposit,332,0,Transient-Party,43c4a373
PRT,6,3,No Deposit,332,0,Transient-Party,b276cb6c
PRT,6,3,No Deposit,332,0,Transient-Party,ee3b6f34
PRT,6,3,No Deposit,332,0,Transient-Party,957ee74f
PRT,3,3,No Deposit,240,0,Transient,a8ac65d3
IRL,3,3,No Deposit,240,0,Transient,733b6221
IRL,3,3,No Deposit,241,0,Transient,77b0a6fe
PRT,3,3,No Deposit,240,0,Transient,3d88f740
FRA,6,3,No Deposit,332,0,Transient-Party,934c1562
PRT,6,3,No Deposit,332,0,Transient-Party,1b1938f2
FRA,6,3,No Deposit,332,0,Transient-Party,26b9a0d6
FRA,6,3,No Deposit,332,0,Transient-Party,3bda1274
PRT,6,3,No Deposit,332,0,Transient-Party,4091cb43
PRT,6,3,No Deposit,332,0,Transient-Party,ec3691cd
PRT,6,3,No Deposit,332,0,Transient-Party,1878cf2a
PRT,6,3,No Deposit,332,0,Transient-Party,a1fc6214
PRT,6,3,No Deposit,332,0,Transient-Party,38053cc0
PRT,6,3,No Deposit,332,0,Transient-Party,ef5f9fdd
FRA,6,3,No Deposit,332,0,Transient-Party,6f60f105
FRA,6,3,No Deposit,332,0,Transient-Party,452eda2e
PRT,6,3,No Deposit,332,0,Transient,6d072b18
FRA,6,3,No Deposit,332,0,Transient-Party,b8d33250
FRA,6,3,No Deposit,332,0,Transient-Party,713dfaa5
PRT,6,3,No Deposit,332,0,Transient-Party,2450fcd8
PRT,6,3,No Deposit,332,0,Transient-Party,e2a0f2c9
FRA,6,3,No Deposit,332,0,Transient-Party,f43b63b9
FRA,6,3,No Deposit,332,0,Transient-Party,b389a4ad
PRT,4,3,No Deposit,171,0,Transient,2d7933ea
PRT,4,3,No Deposit,0,0,Transient,cf79aa18
NLD,3,3,No Deposit,240,0,Transient,975fcc6d
NLD,3,3,No Deposit,240,0,Transient,c372b3cc
PRT,4,3,No Deposit,6,0,Transient,49d7633e
PRT,4,3,No Deposit,6,0,Transient,907aff79
NLD,3,3,No Deposit,240,0,Transient,949304f3
PRT,4,3,No Deposit,196,0,Transient,1adaf508
PRT,6,3,Non Refund,15,0,Transient,27a8a622
PRT,6,3,Non Refund,15,0,Transient,81c1c78c
PRT,6,3,Non Refund,15,0,Transient,60175e8e
PRT,6,3,No Deposit,15,0,Transient,50d03e75
PRT,6,3,Non Refund,15,0,Transient,910602b0
PRT,6,3,Non Refund,15,0,Transient,6340362f
PRT,6,3,Non Refund,15,0,Transient,387f9fd0
PRT,3,3,No Deposit,240,0,Transient,e1a9a14e
PRT,6,3,Non Refund,15,0,Transient,e9fe9b6d
PRT,6,3,Non Refund,15,0,Transient,365401f9
PRT,6,3,Non Refund,15,0,Transient,dcd622fe
PRT,6,3,Non Refund,15,0,Transient,984dd49d
PRT,6,3,Non Refund,15,0,Transient,7a8634e4
PRT,6,3,Non Refund,15,0,Transient,619d907f
PRT,6,3,Non Refund,15,0,Transient,d95dd417
GBR,4,3,No Deposit,314,0,Transient,cdd6dcaf
PRT,4,3,No Deposit,314,0,Transient,836a1d31
PRT,6,3,Non Refund,15,0,Transient,973660a5
PRT,6,3,Non Refund,15,0,Transient,f45d092d
PRT,4,3,No Deposit,6,0,Transient,8caac32f
PRT,6,3,No Deposit,134,0,Transient-Party,2fa5eb47
PRT,6,3,Non Refund,38,0,Transient,806a46e9
PRT,6,3,Non Refund,38,0,Transient,4b54fed9
PRT,6,3,Non Refund,38,0,Transient,3f8d3c2e
ESP,6,3,No Deposit,134,0,Transient-Party,5463659d
ESP,6,3,No Deposit,134,0,Transient-Party,3921e3ff
ESP,6,3,No Deposit,134,0,Transient-Party,c7d62db1
PRT,6,3,No Deposit,134,0,Transient-Party,c1321a8b
PRT,6,3,No Deposit,134,0,Transient-Party,3b4ae177
PRT,6,3,No Deposit,134,0,Transient-Party,674a0210
PRT,6,3,Non Refund,0,0,Transient,85f84516
PRT,6,3,Non Refund,0,0,Transient,d3669b18
PRT,6,3,Non Refund,0,0,Transient,4a1f8708
PRT,6,3,Non Refund,38,0,Transient,c3862791
PRT,6,3,Non Refund,38,0,Transient,153163a0
PRT,6,3,Non Refund,38,0,Transient,38af60de
ESP,6,3,No Deposit,134,0,Transient-Party,dd24b656
ESP,6,3,No Deposit,134,0,Transient-Party,ffef280a
ESP,6,3,No Deposit,134,0,Transient-Party,9d1d85ad
PRT,6,3,No Deposit,134,0,Transient-Party,eee1b832
PRT,6,3,No Deposit,134,0,Transient-Party,a7876428
PRT,6,3,No Deposit,134,0,Transient-Party,e98eff66
PRT,6,3,No Deposit,134,0,Transient-Party,b755edf1
PRT,3,3,No Deposit,240,0,Transient,dd7a2272
PRT,6,3,Non Refund,0,0,Transient,dde63f7d
PRT,6,3,Non Refund,0,0,Transient,542b4d62
PRT,6,3,Non Refund,0,0,Transient,8e3d88ff
PRT,6,3,Non Refund,38,0,Transient,a9167dd9
PRT,6,3,Non Refund,38,0,Transient,a727973c
PRT,6,3,Non Refund,38,0,Transient,54ebf94c
PRT,6,3,Non Refund,38,0,Transient,aa385703
ESP,6,3,No Deposit,134,0,Transient-Party,c31e5a3e
ESP,6,3,No Deposit,134,0,Transient-Party,c56f3c3b
ESP,6,3,No Deposit,134,0,Transient-Party,08c4d175
PRT,6,3,No Deposit,134,0,Transient-Party,363316f6
PRT,6,3,No Deposit,134,0,Transient-Party,85f652a0
PRT,6,3,No Deposit,134,0,Transient-Party,d0bbfbfa
PRT,6,3,No Deposit,134,0,Transient-Party,443c2d06
PRT,6,3,No Deposit,134,0,Transient-Party,9f1db8bb
PRT,6,3,Non Refund,0,0,Transient,a4b82176
PRT,6,3,Non Refund,0,0,Transient,1abf889f
PRT,6,3,Non Refund,0,0,Transient,d5fa3ed6
PRT,6,3,Non Refund,0,0,Transient,f1d96ee6
PRT,6,3,Non Refund,0,0,Transient,8a0941dc
ESP,6,3,No Deposit,134,0,Transient-Party,0fe442b7
ESP,6,3,No Deposit,134,0,Transient-Party,7afab1e8
ESP,6,3,No Deposit,134,0,Transient-Party,59328a5e
PRT,6,3,No Deposit,134,0,Transient-Party,5401ce30
PRT,6,3,No Deposit,134,0,Transient-Party,028d9bcc
PRT,6,3,No Deposit,134,0,Transient-Party,76d84bbc
PRT,6,3,No Deposit,134,0,Transient-Party,38bbbcda
PRT,6,3,Non Refund,38,0,Transient,7db29824
PRT,6,3,Non Refund,38,0,Transient,433285f6
PRT,6,3,Non Refund,38,0,Transient,c0b2f3c1
PRT,6,3,No Deposit,134,0,Transient-Party,1e0911b5
PRT,6,3,Non Refund,0,0,Transient,0ed22fb8
PRT,6,3,Non Refund,0,0,Transient,b957880b
PRT,6,3,Non Refund,0,0,Transient,56a1580a
PRT,6,3,Non Refund,0,0,Transient,c4198fd8
PRT,6,3,Non Refund,0,0,Transient,7.56E+164
PRT,6,3,Non Refund,38,0,Transient,46ffeaf4
PRT,6,3,Non Refund,38,0,Transient,159af102
PRT,6,3,Non Refund,38,0,Transient,b5d4d2e4
ESP,6,3,No Deposit,134,0,Transient-Party,70ccf09e
ESP,6,3,No Deposit,134,0,Transient-Party,927aa24d
PRT,6,3,No Deposit,134,0,Transient-Party,cd8a78a9
PRT,6,3,No Deposit,134,0,Transient-Party,1893109a
PRT,6,3,No Deposit,134,0,Transient-Party,23ce63bc
PRT,6,3,No Deposit,134,0,Transient-Party,7f0708a8
PRT,6,3,No Deposit,134,0,Transient-Party,2564acc4
PRT,3,3,No Deposit,240,0,Transient,142d6a40
PRT,6,3,Non Refund,0,0,Transient,b16aa83b
PRT,6,3,Non Refund,0,0,Transient,ddd01472
PRT,6,3,Non Refund,0,0,Transient,87cddb96
PRT,6,3,Non Refund,0,0,Transient,27a20175
PRT,6,3,Non Refund,0,0,Transient,d616c3dd
PRT,6,3,No Deposit,134,0,Transient-Party,20f3f6d3
PRT,6,3,Non Refund,38,0,Transient,26a7be2e
PRT,6,3,Non Refund,38,0,Transient,c6cabeee
PRT,6,3,Non Refund,38,0,Transient,8d891519
ESP,6,3,No Deposit,134,0,Transient-Party,fc7dd310
ESP,6,3,No Deposit,134,0,Transient-Party,71f151ac
ESP,6,3,No Deposit,134,0,Transient-Party,1ecbeddf
PRT,6,3,No Deposit,134,0,Transient-Party,f712650d
PRT,6,3,No Deposit,134,0,Transient-Party,1e7e13ed
PRT,6,3,No Deposit,134,0,Transient-Party,15161208
PRT,6,3,Non Refund,0,0,Transient,31b64ee1
PRT,6,3,Non Refund,0,0,Transient,026c2396
PRT,3,3,No Deposit,240,0,Transient,7c0a1d26
PRT,6,3,Non Refund,38,0,Transient,b4a96fae
PRT,6,3,Non Refund,38,0,Transient,14bcb76a
PRT,6,3,Non Refund,38,0,Transient,0f552a25
ESP,6,3,No Deposit,134,0,Transient-Party,b6ef78cf
ESP,6,3,No Deposit,134,0,Transient-Party,0927c41c
PRT,6,3,No Deposit,134,0,Transient-Party,818d05d5
PRT,6,3,No Deposit,134,0,Transient-Party,e39ebdea
PRT,6,3,No Deposit,134,0,Transient-Party,e3d79d95
PRT,6,3,Non Refund,0,0,Transient,a2a68784
PRT,6,3,Non Refund,0,0,Transient,e2acb6ee
PRT,6,3,Non Refund,0,0,Transient,4f1f3fd3
PRT,6,3,No Deposit,134,0,Transient-Party,b33d4b45
PRT,6,3,Non Refund,38,0,Transient,9cc2cae4
PRT,6,3,Non Refund,38,0,Transient,eadd281d
PRT,6,3,Non Refund,38,0,Transient,d8c2a906
ESP,6,3,No Deposit,134,0,Transient,581d7909
ESP,6,3,No Deposit,134,0,Transient-Party,a723b2f5
ESP,6,3,No Deposit,134,0,Transient-Party,064c7b4d
ESP,6,3,No Deposit,134,0,Transient-Party,1c3d4d6d
PRT,6,3,No Deposit,134,0,Transient-Party,1573df7b
PRT,6,3,No Deposit,134,0,Transient-Party,c9f1d802
PRT,6,3,No Deposit,134,0,Transient-Party,a9320cf5
PRT,6,3,No Deposit,134,0,Transient-Party,8567f5e2
PRT,6,3,Non Refund,0,0,Transient,d9e0c13c
PRT,6,3,Non Refund,0,0,Transient,99edb226
PRT,6,3,Non Refund,0,0,Transient,ce1483c4
PRT,6,3,Non Refund,0,0,Transient,db59ade7
PRT,3,3,No Deposit,348,0,Transient,9f4337ec
PRT,3,3,No Deposit,240,0,Transient,cdfe3619
GBR,3,3,No Deposit,241,0,Transient,8a5af041
PRT,1,1,No Deposit,250,0,Transient,51965388
PRT,1,1,No Deposit,0,0,Transient,217aa914
PRT,1,1,No Deposit,0,0,Transient,c583ab1e
PRT,3,3,No Deposit,240,0,Transient,25db3847
PRT,4,3,No Deposit,6,0,Transient,fe76acb9
PRT,3,3,No Deposit,240,0,Transient,e1297fe5
GBR,3,3,No Deposit,241,0,Transient,1cbe91a1
FRA,4,3,No Deposit,6,0,Transient,04fed328
PRT,3,3,No Deposit,240,0,Transient,003dbd44
PRT,3,3,No Deposit,240,0,Transient,74568bff
BRA,3,3,No Deposit,240,0,Transient,fe833724
PRT,1,1,No Deposit,0,0,Transient,307b507e
PRT,1,1,No Deposit,0,0,Transient,f1ee4e39
PRT,4,3,No Deposit,177,0,Transient,d25b4922
PRT,3,3,No Deposit,240,0,Transient,c139e85c
PRT,4,3,No Deposit,15,0,Transient,40bcdaf9
PRT,3,3,No Deposit,240,0,Transient,023ec595
PRT,3,3,No Deposit,240,0,Transient,96a74319
PRT,3,3,No Deposit,240,0,Transient,36a1a591
HUN,3,3,No Deposit,240,0,Transient,48232e9e
Unknown,4,3,No Deposit,0,0,Transient,207913
PRT,3,3,No Deposit,240,0,Transient,3fd170ca
POL,4,3,No Deposit,8,0,Transient-Party,05a2cc99
POL,4,3,No Deposit,8,0,Transient-Party,7f83a7dd
GBR,3,3,No Deposit,240,0,Transient,48501f20
PRT,3,3,No Deposit,240,0,Transient,b814a81b
GBR,3,3,No Deposit,240,0,Transient,2ae87e9b
GBR,3,3,No Deposit,241,0,Transient,23c73c76
PRT,3,3,No Deposit,240,0,Transient,b26ae1de
PRT,4,3,No Deposit,6,0,Transient,7268580d
GBR,3,3,No Deposit,241,0,Transient,862b6a0d
IRL,4,3,No Deposit,115,0,Transient,6438e79d
PRT,3,3,No Deposit,240,0,Transient,913bc110
PRT,3,3,No Deposit,240,0,Transient,f8c7a02a
PRT,3,3,No Deposit,242,0,Transient,6a496a9d
PRT,3,3,No Deposit,240,0,Transient,a17cdc7e
PRT,3,3,No Deposit,240,0,Transient,e403bc23
PRT,1,1,No Deposit,0,0,Transient,27134375
PRT,3,3,No Deposit,240,0,Transient,f78bf3f9
PRT,3,3,No Deposit,240,0,Transient,454f7a6e
PRT,1,1,No Deposit,250,0,Transient,9cf95ba1
PRT,3,3,No Deposit,240,0,Transient,822d7108
PRT,1,1,No Deposit,250,0,Transient,46b928a6
NLD,4,3,No Deposit,8,0,Transient,5819d1c5
IRL,4,3,No Deposit,177,0,Transient,10e143f8
NLD,4,3,No Deposit,8,0,Transient,2833962
PRT,4,3,No Deposit,15,0,Transient,6e9f1dd4
PRT,3,3,No Deposit,240,0,Transient,5599d448
PRT,3,3,No Deposit,241,0,Transient,42a540b1
PRT,3,3,No Deposit,240,0,Transient,297c1d21
PRT,3,3,No Deposit,240,0,Transient,f207c66e
PRT,1,1,No Deposit,250,0,Transient,a26a1d34
IRL,1,1,No Deposit,250,0,Transient,5d163965
PRT,3,3,No Deposit,240,0,Transient,d1485369
GBR,4,3,No Deposit,115,0,Transient-Party,2dbedeef
GBR,4,3,No Deposit,115,0,Transient-Party,33f08a31
PRT,3,3,No Deposit,240,0,Transient,55c9680e
PRT,3,3,No Deposit,240,0,Transient,184c8cf6
PRT,3,3,No Deposit,240,0,Transient,94e22296
PRT,4,3,No Deposit,171,0,Transient,b2afe2e0
PRT,2,2,No Deposit,0,0,Transient,9541db5f
PRT,3,3,No Deposit,241,0,Transient,17ad80ec
PRT,3,3,No Deposit,241,0,Transient,8d7ff8b9
GBR,4,3,No Deposit,314,0,Transient,c4b21b54
GBR,4,3,No Deposit,2,0,Contract,3d8c631c
GBR,4,3,No Deposit,2,0,Contract,ae30a5a2
PRT,3,3,No Deposit,240,0,Transient,baf44f50
PRT,3,3,No Deposit,240,0,Transient,e197ff0a
PRT,2,2,No Deposit,0,0,Transient,c2948025
PRT,3,3,No Deposit,240,0,Transient,1ef579b6
PRT,3,3,No Deposit,240,0,Transient,6a8490af
PRT,1,1,No Deposit,0,0,Transient,398e1943
PRT,1,1,No Deposit,0,0,Transient,adafc3d6
PRT,3,3,No Deposit,240,0,Transient,aff065a6
PRT,3,3,No Deposit,240,0,Transient,ad3610b3
GBR,1,1,No Deposit,0,0,Transient,831c4e9a
PRT,3,3,No Deposit,240,0,Transient,5d32f4f2
PRT,3,3,No Deposit,240,0,Transient,f9ed0ced
PRT,3,3,No Deposit,240,0,Transient,4be52f12
PRT,3,3,No Deposit,240,0,Transient,2b5f9421
PRT,3,3,No Deposit,240,0,Transient,75c78e9b
PRT,6,3,Non Refund,68,0,Transient,85d476a0
PRT,6,3,Non Refund,68,0,Transient,5f16b73b
PRT,3,3,No Deposit,240,0,Transient,c3f29b63
PRT,3,3,No Deposit,240,0,Transient,a1903a5d
PRT,6,3,Non Refund,68,0,Transient,cf571ee2
PRT,6,3,Non Refund,68,0,Transient,ad63013e
PRT,6,3,Non Refund,68,0,Transient,16cd936a
PRT,6,3,Non Refund,68,0,Transient,0325475c
PRT,6,3,Non Refund,68,0,Transient,3fa3fb1f
PRT,6,3,Non Refund,68,0,Transient,04aeda4f
PRT,6,3,Non Refund,68,0,Transient,847e24cb
PRT,6,3,Non Refund,68,0,Transient,e8a5f407
PRT,6,3,Non Refund,68,0,Transient,ed320d31
PRT,6,3,Non Refund,68,0,Transient,e9b48116
PRT,3,3,No Deposit,240,0,Transient,7484cb5c
PRT,6,3,Non Refund,68,0,Transient,536a0e96
PRT,6,3,Non Refund,68,0,Transient,28070275
PRT,6,3,Non Refund,68,0,Transient,b58537f9
PRT,6,3,Non Refund,68,0,Transient,f7e74000
PRT,6,3,Non Refund,68,0,Transient,75123c0c
PRT,6,3,Non Refund,68,0,Transient,f8a6965b
PRT,6,3,Non Refund,68,0,Transient,531a902d
PRT,6,3,Non Refund,68,0,Transient,26ce98af
PRT,6,3,Non Refund,68,0,Transient,f8ce490b
PRT,6,3,Non Refund,68,0,Transient,67921985
PRT,6,3,Non Refund,68,0,Transient,775b1e56
PRT,3,3,No Deposit,240,0,Transient,689e3412
PRT,6,3,Non Refund,68,0,Transient,85e0d0df
PRT,6,3,Non Refund,68,0,Transient,254e1995
PRT,6,3,Non Refund,68,0,Transient,36cd6fdd
PRT,6,3,Non Refund,68,0,Transient,fcb8b567
PRT,6,3,Non Refund,68,0,Transient,d191adcf
PRT,6,3,Non Refund,68,0,Transient,3d00d539
PRT,3,3,No Deposit,240,0,Transient,0c067b8a
PRT,3,3,No Deposit,240,0,Transient,9a4e3a93
PRT,3,3,No Deposit,240,0,Transient,1e701ab5
PRT,3,3,No Deposit,240,0,Transient,50f4a090
PRT,3,3,No Deposit,240,0,Transient,08e09574
PRT,3,3,No Deposit,240,0,Transient,e24ed6f6
PRT,1,1,No Deposit,0,0,Transient,1776c4d6
ESP,6,1,No Deposit,38,0,Transient-Party,29bb674c
ESP,6,1,No Deposit,38,0,Transient-Party,7ca50fe5
ESP,6,1,No Deposit,38,0,Transient-Party,1d16b876
PRT,3,3,No Deposit,240,0,Transient,a611993e
PRT,3,3,No Deposit,240,0,Transient,9a0babb3
ESP,6,1,No Deposit,38,0,Transient-Party,fee63f76
ESP,6,1,No Deposit,38,0,Transient-Party,4e8dd6bc
ESP,6,1,No Deposit,38,0,Transient-Party,bc8b77b8
ESP,6,1,No Deposit,38,0,Transient-Party,3756bb89
ESP,6,1,No Deposit,38,0,Transient-Party,a16c8714
ESP,6,1,No Deposit,38,0,Transient-Party,9900f971
ESP,6,1,No Deposit,38,0,Transient-Party,ff5727d9
ESP,6,1,No Deposit,38,0,Transient-Party,50a2506b
ESP,6,1,No Deposit,38,0,Transient-Party,53067eb9
ESP,6,1,No Deposit,38,0,Transient-Party,5a39ec3f
ESP,6,1,No Deposit,38,0,Transient-Party,2a28de18
ESP,6,1,No Deposit,38,0,Transient-Party,64546d13
ESP,6,1,No Deposit,38,0,Transient-Party,eaaaf882
PRT,3,3,No Deposit,240,0,Transient,1a59f2e5
PRT,3,3,No Deposit,240,0,Transient,27e29042
PRT,3,3,No Deposit,240,0,Transient,1aef404b
PRT,3,3,No Deposit,240,0,Transient,1422a1cc
ESP,6,1,No Deposit,38,0,Transient-Party,cc947fda
ESP,6,1,No Deposit,38,0,Transient-Party,797ac7d7
ESP,6,1,No Deposit,38,0,Transient-Party,acebbff4
ESP,6,1,No Deposit,38,0,Transient-Party,4075be0c
PRT,3,3,No Deposit,240,0,Transient,ca422126
ESP,6,1,No Deposit,38,0,Transient-Party,790c6018
ESP,6,1,No Deposit,38,0,Transient-Party,90ae369a
PRT,3,3,No Deposit,240,0,Transient,e7e86612
PRT,3,3,No Deposit,240,0,Transient,b29f2c54
ESP,6,1,No Deposit,38,0,Transient-Party,9cece537
ESP,6,1,No Deposit,38,0,Transient-Party,b216e5bd
ESP,6,1,No Deposit,38,0,Transient-Party,a06274b1
PRT,4,3,No Deposit,196,0,Transient,6615cfef
PRT,3,3,No Deposit,240,0,Transient,31fd8d91
PRT,3,3,No Deposit,240,0,Transient,1a4ee3f6
PRT,3,3,No Deposit,240,0,Transient,98b4f758
PRT,3,3,No Deposit,240,0,Transient,ea37d717
PRT,3,3,No Deposit,240,0,Transient,212c0961
PRT,1,1,No Deposit,250,0,Transient,85f235c7
PRT,3,3,No Deposit,240,0,Transient,91939626
PRT,3,3,No Deposit,240,0,Transient,b8197c42
PRT,3,3,No Deposit,240,0,Transient,6eedab30
PRT,3,3,No Deposit,240,0,Transient,3178b006
PRT,3,3,No Deposit,240,0,Transient,13abf57c
PRT,3,3,No Deposit,240,0,Transient,c633a495
PRT,3,3,No Deposit,240,0,Transient,90d070fc
PRT,3,3,No Deposit,240,0,Transient,3a4c570a
PRT,6,1,No Deposit,0,0,Transient-Party,1e9c18a1
PRT,6,1,No Deposit,0,0,Transient-Party,b6aaea71
PRT,6,1,No Deposit,0,0,Transient-Party,7afae715
PRT,6,1,No Deposit,0,0,Transient-Party,e532a98c
PRT,1,1,No Deposit,250,0,Transient,4355fe13
PRT,6,1,No Deposit,0,0,Transient-Party,dca3e036
PRT,6,1,No Deposit,0,0,Transient-Party,222f8116
PRT,6,1,No Deposit,0,0,Transient-Party,922c9924
PRT,3,3,No Deposit,240,0,Transient,5944dd5e
PRT,6,1,No Deposit,0,0,Transient-Party,dc8d67b0
PRT,4,3,No Deposit,171,0,Transient,dcf9d625
PRT,2,1,No Deposit,0,0,Transient,5ed41157
PRT,4,3,Non Refund,310,0,Transient,7230dce6
CN,4,3,Non Refund,310,0,Transient,88cdc737
PRT,4,3,Non Refund,310,0,Transient,c4f74c66
PRT,3,3,No Deposit,241,0,Transient,c97e34bf
PRT,4,3,Non Refund,310,0,Transient,ea301420
PRT,4,3,Non Refund,310,0,Transient,93c84abf
PRT,4,3,Non Refund,310,0,Transient,7d671fc9
PRT,4,3,Non Refund,310,0,Transient,623c1bbd
PRT,4,3,Non Refund,310,0,Transient,608fc3ac
PRT,4,3,Non Refund,310,0,Transient,a36fd7cc
PRT,4,3,Non Refund,310,0,Transient,b6e6272f
PRT,4,3,Non Refund,310,0,Transient,3b34338c
PRT,4,3,Non Refund,310,0,Transient,9a45b3ca
PRT,4,3,Non Refund,310,0,Transient,98e5d0dc
PRT,4,3,Non Refund,310,0,Transient,f0e972a5
PRT,4,3,Non Refund,310,0,Transient,76838da8
PRT,4,3,Non Refund,310,0,Transient,6d22fe0b
PRT,4,3,Non Refund,310,0,Transient,a7bcd536
PRT,4,3,Non Refund,310,0,Transient,8bd3a276
PRT,4,3,Non Refund,310,0,Transient,c928465a
PRT,4,3,Non Refund,310,0,Transient,444e8600
CN,4,3,No Deposit,96,0,Transient,ea0353fa
PRT,2,2,No Deposit,0,0,Transient,b6e1096f
